0.495,-1.54508,-1.54508
0.496,-1.24345,-1.24345
0.497,-0.936907,-0.936907
0.498,-0.626666,-0.626666
0.499,-0.313953,-0.313953
0.5,1.00458e-13,2.44634e-14
0.501,0.313953,0.313953
0.502,0.626666,0.626666
0.503,0.936907,0.936907
0.504,1.24345,1.24345
0.505,1.54508,1.54508
0.506,1.84062,1.84062
0.507,2.1289,2.1289
0.508,2.40877,2.40877
0.509,2.67913,2.67913
0.51,2.93893,2.93893
0.511,3.18712,3.18712
0.512,3.42274,3.42274
0.513,3.64484,3.64484
0.514,3.85257,3.85257
0.515,4.04508,4.04508
0.516,4.22164,4.22164
0.517,4.38153,4.38153
0.518,4.52414,4.52414
0.519,4.64888,4.64888
0.52,4.75528,4.75528
0.521,4.84292,4.84292
0.522,4.91144,4.91144
0.523,4.96057,4.96057
0.524,4.99013,4.99013
0.525,5,5
0.526,4.99013,4.99013
0.527,4.96057,4.96057
0.528,4.91144,4.91144
0.529,4.84292,4.84292
0.53,4.75528,4.75528
0.531,4.64888,4.64888
0.532,4.52414,4.52414
0.533,4.38153,4.38153
0.534,4.22164,4.22164
0.535,4.04508,4.04508
0.536,3.85257,3.85257
0.537,3.64484,3.64484
0.538,3.42274,3.42274
0.539,3.18712,3.18712
0.54,2.93893,2.93893
0.541,2.67913,2.67913
0.542,2.40877,2.40877
0.543,2.1289,2.1289
0.544,1.84062,1.84062
0.545,1.54508,1.54508
0.546,1.24345,1.24345
0.547,0.936907,0.936907
0.548,0.626666,0.626666
0.549,0.313953,0.313953
0.55,-1.17609e-13,7.85637e-09
0.551,-0.313953,-0.313953
0.552,-0.626666,-0.626666
0.553,-0.936907,-0.936907
0.554,-1.24345,-1.24345
0.555,-1.54508,-1.54508
0.556,-1.84062,-1.84062
0.557,-2.1289,-2.1289
0.558,-2.40877,-2.40877
0.559,-2.67913,-2.67913
0.56,-2.93893,-2.93893
0.561,-3.18712,-3.18712
0.562,-3.42274,-3.42274
0.563,-3.64484,-3.64484
0.564,-3.85257,-3.85257
0.565,-4.04508,-4.04508
0.566,-4.22164,-4.22164
0.567,-4.38153,-4.38153
0.568,-4.52414,-4.52414
0.569,-4.64888,-4.64888
0.57,-4.75528,-4.75528
0.571,-4.84292,-4.84292
0.572,-4.91144,-4.91144
0.573,-4.96057,-4.96057
0.574,-4.99013,-4.99013
0.575,-5,-5
0.576,-4.99013,-4.99013
0.577,-4.96057,-4.96057
0.578,-4.91144,-4.91144
0.579,-4.84292,-4.84292
0.58,-4.75528,-4.75528
0.581,-4.64888,-4.64888
0.582,-4.52414,-4.52414
0.583,-4.38153,-4.38153
0.584,-4.22164,-4.22164
0.585,-4.04508,-4.04508
0.586,-3.85257,-3.85257
0.587,-3.64484,-3.64484
0.588,-3.42274,-3.42274
0.589,-3.18712,-3.18712
0.59,-2.93893,-2.93893
0.591,-2.67913,-2.67913
0.592,-2.40877,-2.40877
0.593,-2.1289,-2.1289
0.594,-1.84062,-1.84062
0.595,-1.54508,-1.54508
0.596,-1.24345,-1.24345
0.597,-0.936907,-0.936907
0.598,-0.626666,-0.626666
0.599,-0.313953,-0.313953
0.6,1.34761e-13,4.36669e-14
0.601,0.313953,0.313953
0.602,0.626666,0.626666
0.603,0.936907,0.936907
0.604,1.24345,1.24345
0.605,1.54508,1.54508
0.606,1.84062,1.84062
0.607,2.1289,2.1289
0.608,2.40877,2.40877
0.609,2.67913,2.67913
0.61,2.93893,2.93893
0.611,3.18712,3.18712
0.612,3.42274,3.42274
0.613,3.64484,3.64484
0.614,3.85257,3.85257
0.615,4.04508,4.04508
0.616,4.22164,4.22164
0.617,4.38153,4.38153
0.618,4.52414,4.52414
0.619,4.64888,4.64888
0.62,4.75528,4.75528
0.621,4.84292,4.84292
0.622,4.91144,4.91144
0.623,4.96057,4.96057
0.624,4.99013,4.99013
0.625,5,5
0.626,4.99013,4.99013
0.627,4.96057,4.96057
0.628,4.91144,4.91144
0.629,4.84292,4.84292
0.63,4.75528,4.75528
0.631,4.64888,4.64888
0.632,4.52414,4.52414
0.633,4.38153,4.38153
0.634,4.22164,4.22164
0.635,4.04508,4.04508
0.636,3.85257,3.85257
0.637,3.64484,3.64484
0.638,3.42274,3.42274
0.639,3.18712,3.18712
0.64,2.93893,2.93893
0.641,2.67913,2.67913
0.642,2.40877,2.40877
0.643,2.1289,2.1289
0.644,1.84062,1.84062
0.645,1.54508,1.54508
0.646,1.24345,1.24345
0.647,0.936907,0.936907
0.648,0.626666,0.626666
0.649,0.313953,0.313953
0.65,-1.51912e-13,7.85632e-09
0.651,-0.313953,-0.313953
0.652,-0.626666,-0.626666
0.653,-0.936907,-0.936907
0.654,-1.24345,-1.24345
0.655,-1.54508,-1.54508
0.656,-1.84062,-1.84062
0.657,-2.1289,-2.1289
0.658,-2.40877,-2.40877
0.659,-2.67913,-2.67913
0.66,-2.93893,-2.93893
0.661,-3.18712,-3.18712
0.662,-3.42274,-3.42274
0.663,-3.64484,-3.64484
0.664,-3.85257,-3.85257
0.665,-4.04508,-4.04508
0.666,-4.22164,-4.22164
0.667,-4.38153,-4.38153
0.668,-4.52414,-4.52414
0.669,-4.64888,-4.64888
0.67,-4.75528,-4.75528
0.671,-4.84292,-4.84292
0.672,-4.91144,-4.91144
0.673,-4.96057,-4.96057
0.674,-4.99013,-4.99013
0.675,-5,-5
0.676,-4.99013,-4.99013
0.677,-4.96057,-4.96057
0.678,-4.91144,-4.91144
0.679,-4.84292,-4.84292
0.68,-4.75528,-4.75528
0.681,-4.64888,-4.64888
0.682,-4.52414,-4.52414
0.683,-4.38153,-4.38153
0.684,-4.22164,-4.22164
0.685,-4.04508,-4.04508
0.686,-3.85257,-3.85257
0.687,-3.64484,-3.64484
0.688,-3.42274,-3.42274
0.689,-3.18712,-3.18712
0.69,-2.93893,-2.93893
0.691,-2.67913,-2.67913
0.692,-2.40877,-2.40877
0.693,-2.1289,-2.1289
0.694,-1.84062,-1.84062
0.695,-1.54508,-1.54508
0.696,-1.24345,-1.24345
0.697,-0.936907,-0.936907
0.698,-0.626666,-0.626666
0.699,-0.313953,-0.313953
0.7,1.69063e-13,6.28703e-14
0.701,0.313953,0.313953
0.702,0.626666,0.626666
0.703,0.936907,0.936907
0.704,1.24345,1.24345
0.705,1.54508,1.54508
0.706,1.84062,1.84062
0.707,2.1289,2.1289
0.708,2.40877,2.40877
0.709,2.67913,2.67913
0.71,2.93893,2.93893
0.711,3.18712,3.18712
0.712,3.42274,3.42274
0.713,3.64484,3.64484
0.714,3.85257,3.85257
0.715,4.04508,4.04508
0.716,4.22164,4.22164
0.717,4.38153,4.38153
0.718,4.52414,4.52414
0.719,4.64888,4.64888
0.72,4.75528,4.75528
0.721,4.84292,4.84292
